"","study_ID","author","publication_year","journal","DOI","language","coder_initials","exclude","Exclusion_rationale","country","locality","Site_period","coordinates_lat","coordinates_lon","coordinate_source","year_start","year_end","month_start","month_end","day_period_reported","day_period_start","day_period_end","night_period_reported","night_period_start","night_period_end","day_pollination_hrs","night_pollination_hrs","study_design_comments","plant_species","plant_cultivar","plant_native_status","plant_crop","Pollinator_observations_included","treatment_condition","treatment_comments","additional_treatment","treatment_effectiveness_metric","treatmenteffectiveness_metric_comments","extraction_type","sample_size","effectiveness_value","effectiveness_units","effect_error","effect_error_L","effect_error_U","effect_error_units","statistical_test","mechanism_proposed","mechanism_comments","Study_comments"
"754","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45147",26.63666667,"-109.31083333","provided in text","2003",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.605443068716432,"proportion",0.105590289046162,"0.10559028904616197",NA,"SE",NA,NA,NA,NA
"755","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45147",26.63666667,"-109.31083333","provided in text","2003",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.332150555891069,"proportion",0.111801482519467,"0.11180148251946698",NA,"SE",NA,NA,NA,NA
"756","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45147",26.63666667,"-109.31083333","provided in text","2003",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",17,0.235877057054862,"proportion",0.099376946370965,"9.9376946370965002E-2",NA,"SE",NA,NA,NA,NA
"757","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45147",26.63666667,"-109.31083333","provided in text","2003",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"758","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45147",26.63666667,"-109.31083333","provided in text","2003",NA,"August","August","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"759","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45062",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.778115501519756,"proportion",0.109422492401216,"0.10942249240121604",NA,"SE",NA,NA,NA,NA
"760","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45062",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",16,0.693009118541033,"proportion",0.112462006079027,"0.11246200607902701",NA,"SE",NA,NA,NA,NA
"761","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45062",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.869300911854103,"proportion",0.088145896656535,"8.814589665653505E-2",NA,"SE",NA,NA,NA,NA
"762","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45062",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",12,0.480243161094225,"proportion",0.121580547112461,"0.12158054711246097",NA,"SE",NA,NA,NA,NA
"763","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45062",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"764","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45077",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",20,0.693009118541033,"proportion",0.091185410334346,"9.1185410334346018E-2",NA,"SE",NA,NA,NA,NA
"765","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45077",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",23,0.735562310030395,"proportion",0.0972644376899691,"9.7264437689969063E-2",NA,"SE",NA,NA,NA,NA
"766","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45077",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",20,0.717325227963525,"proportion",0.0911854103343469,"9.1185410334346906E-2",NA,"SE",NA,NA,NA,NA
"767","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45077",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.458966565349543,"proportion",0.106382978723405,"0.10638297872340502",NA,"SE",NA,NA,NA,NA
"768","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45077",29.56833333,"-111.09138889","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"769","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45097",29.56833333,"-111.09138889","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",19,0.772036474164133,"proportion",0.0881458966565349,"8.8145896656534939E-2",NA,"SE",NA,NA,NA,NA
"770","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45097",29.56833333,"-111.09138889","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",24,0.762917933130699,"proportion",0.082066869300911,"8.2066869300911005E-2",NA,"SE",NA,NA,NA,NA
"771","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45097",29.56833333,"-111.09138889","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",21,0.954407294832826,"proportion",0.048632218844984,"4.8632218844984032E-2",NA,"SE",NA,NA,NA,NA
"772","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45097",29.56833333,"-111.09138889","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",22,0.267477203647416,"proportion",0.088145896656535,"8.8145896656534994E-2",NA,"SE",NA,NA,NA,NA
"773","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45097",29.56833333,"-111.09138889","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"774","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45114",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.905775075987842,"proportion",0.069908814589665,"6.9908814589665025E-2",NA,"SE",NA,NA,NA,NA
"775","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45114",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.556231003039513,"proportion",0.103343465045593,"0.103343465045593",NA,"SE",NA,NA,NA,NA
"776","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45114",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.905775075987842,"proportion",0.0668693009118539,"6.6869300911853946E-2",NA,"SE",NA,NA,NA,NA
"777","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45114",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.0212765957446809,"proportion",0.0030395136778117,"3.0395136778116998E-3",NA,"SE",NA,NA,NA,NA
"778","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45114",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"779","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45128",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.650455927051671,"proportion",0.115501519756839,"0.11550151975683898",NA,"SE",NA,NA,NA,NA
"780","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45128",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.650455927051671,"proportion",0.127659574468085,"0.12765957446808496",NA,"SE",NA,NA,NA,NA
"781","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45128",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",12,0.0820668693009119,"proportion",0.0607902735562301,"6.0790273556230096E-2",NA,"SE",NA,NA,NA,NA
"782","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","Central45128",29.56833333,"-111.09138889","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"783","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45092",31.80472222,"-112.86555556","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",19,0.729483282674771,"proportion",0.09726443768997,"9.7264437689969951E-2",NA,"SE",NA,NA,NA,NA
"784","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45092",31.80472222,"-112.86555556","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.66869300911854,"proportion",0.13677811550152,"0.13677811550151997",NA,"SE",NA,NA,NA,NA
"785","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45092",31.80472222,"-112.86555556","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",19,0.693009118541033,"proportion",0.0790273556231,"7.9027355623100037E-2",NA,"SE",NA,NA,NA,NA
"786","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45092",31.80472222,"-112.86555556","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.389057750759878,"proportion",0.115501519756839,"0.11550151975683903",NA,"SE",NA,NA,NA,NA
"787","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45092",31.80472222,"-112.86555556","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"788","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45109",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",12,0.732522796352583,"proportion",0.115501519756839,"0.11550151975683898",NA,"SE",NA,NA,NA,NA
"789","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45109",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.531914893617021,"proportion",0.11854103343465,"0.11854103343464995",NA,"SE",NA,NA,NA,NA
"790","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45109",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",24,0.41337386018237,"proportion",0.118541033434651,"0.11854103343465106",NA,"SE",NA,NA,NA,NA
"791","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45109",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"792","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45109",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"793","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45123",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.507598784194528,"proportion",0.13677811550152,"0.13677811550151997",NA,"SE",NA,NA,NA,NA
"794","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45123",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",12,0.416413373860182,"proportion",0.139817629179331,"0.13981762917933099",NA,"SE",NA,NA,NA,NA
"795","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45123",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",12,0.586626139817629,"proportion",0.139817629179331,"0.13981762917933094",NA,"SE",NA,NA,NA,NA
"796","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45123",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0.0851063829787235,"proportion",0.0790273556230995,"7.902735562309951E-2",NA,"SE",NA,NA,NA,NA
"797","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","North45123",31.80472222,"-112.86555556","provided in text","2004",NA,"July","July","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"complete exclusion",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",10,0,"proportion",0,"0",NA,"SE",NA,NA,NA,NA
"798","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45055",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",21,0.632218844984802,"proportion",0.11854103343465,"0.11854103343465006",NA,"SE",NA,NA,NA,NA
"799","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45055",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.276595744680851,"proportion",0.115501519756838,"0.11550151975683798",NA,"SE",NA,NA,NA,NA
"800","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45055",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",14,0.0729483282674774,"proportion",0.0455927051671726,"4.5592705167172606E-2",NA,"SE",NA,NA,NA,NA
"801","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45055",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",16,0.565349544072948,"proportion",0.112462006079027,"0.11246200607902701",NA,"SE",NA,NA,NA,NA
"802","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45070",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",16,0.80547112462006,"proportion",0.091185410334347,"9.1185410334347017E-2",NA,"SE",NA,NA,NA,NA
"803","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45070",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",17,0.346504559270516,"proportion",0.100303951367781,"0.10030395136778103",NA,"SE",NA,NA,NA,NA
"804","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45070",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.164133738601823,"proportion",0.075987841945289,"7.5987841945288986E-2",NA,"SE",NA,NA,NA,NA
"805","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45070",26.63666667,"-109.31083333","provided in text","2004",NA,"May","May","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"day pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",23,0.264437689969604,"proportion",0.09726443768997,"9.7264437689970007E-2",NA,"SE",NA,NA,NA,NA
"806","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45088",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"hand pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",18,0.711246200607902,"proportion",0.091185410334347,"9.1185410334347017E-2",NA,"SE",NA,NA,NA,NA
"807","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45088",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"open pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.407294832826747,"proportion",0.109422492401216,"0.10942249240121599",NA,"SE",NA,NA,NA,NA
"808","Bustamente_2010","Bustamente",2010,"American Journal of Botany","10.3732/ajb.1000071","E","CCN","n",NA,"Mexico","Sonora","South45088",26.63666667,"-109.31083333","provided in text","2004",NA,"June","June","n",NA,NA,"n",NA,NA,NA,NA,NA,"Stenocereus thurberi",NA,"native","n",NA,"night pollination",NA,NA,"fruit set","N from seed set (if all fruit were counted)","Fig.5 webplotdigitizer",15,0.0668693009118541,"proportion",0.0425531914893609,"4.2553191489360903E-2",NA,"SE",NA,NA,NA,NA
